Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
CO;GO;GOIANIA;JUSTINIANO & JUSTINIANO LTDA; 04.489.287/0001-16;AVENIDA JOSE LEANDRO DA CRUZ;2;QUADRA 18, LOTE 01;PARQUE AMAZONIA;74840-390;DIESEL S10;02/06/2025;5,99;;R$ / litro;IPIRANGA
CO;GO;GOIANIA;AUTO POSTO ASTRO DA MUTIRAO LTDA; 04.081.151/0001-72;AVENIDA MUTIRAO;2730;;SETOR BUENO;74215-240;DIESEL S10;02/06/2025;6,49;;R$ / litro;RAIZEN
CO;GO;GOIANIA;AUTO POSTO JARDIM EUROPA LTDA; 01.011.881/0001-09;RUA NORUEGA;730;ESQ. COM AVENIDA DOS      ALPES               LOTE  08/09               QUADRA84;JARDIM EUROPA;74330-120;DIESEL S10;02/06/2025;5,99;;R$ / litro;IPIRANGA
CO;GO;GOIANIA;AUTO POSTO SANTA LUZIA LTDA; 04.142.631/0001-04;AVENIDA PROF VENERANDO DE FREITAS BORGES;77;;B SANTA GENOVEVA;74673-010;DIESEL;02/06/2025;5,99;;R$ / litro;IPIRANGA
CO;GO;GOIANIA;AUTO POSTO SANTA LUZIA LTDA; 04.142.631/0001-04;AVENIDA PROF VENERANDO DE FREITAS BORGES;77;;B SANTA GENOVEVA;74673-010;DIESEL S10;02/06/2025;5,99;;R$ / litro;IPIRANGA
CO;GO;GOIANIA;J & R COMBUSTIVEIS LTDA; 02.753.908/0001-00;AVENIDA SONNEMBERG;833;QUADRAA1                  LOTE  AREA;CONJUNTO ROMILDO FERREIRA DO AMARAL;74413-360;DIESEL S10;02/06/2025;5,99;;R$ / litro;IPIRANGA
CO;GO;GOIANIA;POSTO SABADIN II LTDA; 05.083.451/0001-53;AVENIDA BRASIL;688;QUADRA31                  LOTE  01/10 A;JARDIM DA LUZ;74850-545;DIESEL S10;02/06/2025;5,49;;R$ / litro;VIBRA
CO;GO;GOIANIA;POSTO SABADIN II LTDA; 05.083.451/0001-53;AVENIDA BRASIL;688;QUADRA31                  LOTE  01/10 A;JARDIM DA LUZ;74850-545;DIESEL;02/06/2025;5,44;;R$ / litro;VIBRA
CO;GO;GOIANIA;POSTO JARDIM BOTANICO LTDA; 05.032.967/0001-79; ALD CONTORNO;1756;QD 52 LT 15E;JARDIM SANTO ANTONIO;74853-120;DIESEL S10;02/06/2025;5,49;;R$ / litro;IPIRANGA
CO;GO;GOIANIA;PERIMETRAL DERIVADOS DE PETROLEO LTDA; 04.984.112/0001-85;AVENIDA PERIMETRAL NORTE;1360;QUADRA75                  LOTE  1/29-E;CAPUAVA;74450-300;DIESEL;02/06/2025;6,19;;R$ / litro;VIBRA
